OGLE-LMC-RRLYR-02677 18.731 19.136  0.3502812 0.0000010  2166.57500  0.224  0.000   -    0.000   -    0.4710907 0.0000042  2166.83744  0.104  0.000   -    0.000   -  
OGLE-LMC-RRLYR-02688 18.522    -    0.3660751 0.0000019  2166.51083  0.206  0.178 5.864  0.000   -    0.4917832 0.0000051  2166.56754  0.150  0.000   -    0.000   -  
OGLE-LMC-RRLYR-02693 18.012 18.437  0.3600692 0.0000022  2166.53761  0.103  0.000   -    0.000   -    0.4838231 0.0000050  2166.44265  0.090  0.331 4.648  0.000   -  
OGLE-LMC-RRLYR-02698 19.312 19.383  0.3699348 0.0000024  2166.74995  0.335  0.189 5.600  0.216 5.053  0.4968760 0.0000039  2166.56072  0.231  0.399 3.867  0.000   -  
OGLE-LMC-RRLYR-02746 18.772 20.412  0.3610803 0.0000016  2166.69566  0.241  0.240 5.499  0.000   -    0.4850660 0.0000053  2166.53193  0.158  0.260 4.302  0.010   -  
OGLE-LMC-RRLYR-02750 18.874 19.310  0.3571060 0.0000011  2166.78026  0.254  0.255 5.395  0.000   -    0.4801469 0.0000021  2166.42279  0.217  0.268 4.360  0.000   -  
OGLE-LMC-RRLYR-02771 18.672 18.979  0.3689540 0.0000011  2166.81807  0.234  0.205 4.825  0.000   -    0.4955139 0.0000032  2166.58614  0.149  0.270 3.874  0.000   -  
OGLE-LMC-RRLYR-02796 18.973 19.529  0.3574330 0.0000010  2166.71262  0.272  0.266 5.422  0.000   -    0.4806107 0.0000021  2166.44109  0.234  0.254 4.064  0.000   -  
OGLE-LMC-RRLYR-02827 18.690 19.381  0.3623878 0.0000012  2166.76742  0.237  0.000   -    0.000   -    0.4866769 0.0000049  2166.47405  0.119  0.000   -    0.000   -  
OGLE-LMC-RRLYR-02844 19.028 19.555  0.3569434 0.0000021  2212.59205  0.205  0.000   -    0.192 3.455  0.4795342 0.0000034  2212.42493  0.214  0.351 3.789  0.000   -  
OGLE-LMC-RRLYR-02893 18.820 19.393  0.3726528 0.0000017  2172.74724  0.263  0.193 5.479  0.000   -    0.5008615 0.0000040  2172.47062  0.208  0.148 4.331  0.000   -  
OGLE-LMC-RRLYR-02913 19.123 19.625  0.3537438 0.0000011  2166.58727  0.248  0.127 4.779  0.000   -    0.4755950 0.0000024  2166.74302  0.192  0.237 4.139  0.000   -  
OGLE-LMC-RRLYR-02927 18.734 19.193  0.3571584 0.0000008  2166.80278  0.272  0.172 5.248  0.000   -    0.4796982 0.0000026  2166.51390  0.160  0.000   -    0.000   -  
OGLE-LMC-RRLYR-02941 18.752 19.279  0.3866714 0.0000012  2166.80313  0.281  0.246 5.217  0.005   -    0.5187413 0.0000039  2166.76561  0.145  0.014   -    0.019   -  
OGLE-LMC-RRLYR-02951 18.518 19.131  0.3651648 0.0000013  2166.56462  0.217  0.204 4.887  0.000   -    0.4904824 0.0000037  2166.57899  0.156  0.000   -    0.000   -  
OGLE-LMC-RRLYR-02966 18.606 19.091  0.3707054 0.0000009  2166.61074  0.252  0.171 5.159  0.006   -    0.4973546 0.0000076  2166.43898  0.048  0.045   -    0.036   -  
OGLE-LMC-RRLYR-02974 18.850 19.366  0.3593490 0.0000008  2166.60707  0.281  0.195 5.204  0.009   -    0.4825506 0.0000030  2166.70817  0.143  0.275 4.069  0.000   -  
OGLE-LMC-RRLYR-03012 18.844 19.251  0.3591883 0.0000006   726.65842  0.231  0.168 5.213  0.000   -    0.4825036 0.0000022   726.76520  0.102  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03013 18.900 19.406  0.3427423 0.0000013  2166.51344  0.239  0.164 5.329  0.000   -    0.4616063 0.0000021  2166.75876  0.280  0.369 4.054  0.000   -  
OGLE-LMC-RRLYR-03023 18.657 19.059  0.3768504 0.0000005   726.73055  0.250  0.180 5.535  0.000   -    0.5059077 0.0000015   726.37133  0.152  0.099 3.477  0.000   -  
OGLE-LMC-RRLYR-03067 18.865 19.420  0.3832417 0.0000010  2166.56891  0.252  0.211 4.748  0.114 2.741  0.5137722 0.0000038  2166.66149  0.117  0.256 4.057  0.000   -  
OGLE-LMC-RRLYR-03108 18.682 19.164  0.4060689 0.0000010  2166.82508  0.227  0.217 5.206  0.098 4.039  0.5446247 0.0000030  2166.65352  0.151  0.199 3.996  0.000   -  
OGLE-LMC-RRLYR-03127 18.791 19.032  0.3619798 0.0000006   726.47204  0.260  0.124 5.365  0.094 4.380  0.4862897 0.0000046   726.80086  0.067  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03140 18.804 19.290  0.3490777 0.0000009  2166.51447  0.259  0.124 5.035  0.000   -    0.4694809 0.0000048  2166.48944  0.092  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03221 18.810 19.362  0.3983088 0.0000011  2166.49941  0.235  0.216 5.157  0.000   -    0.5346694 0.0000030  2166.75618  0.156  0.198 3.637  0.000   -  
OGLE-LMC-RRLYR-03301 19.037 19.687  0.3630639 0.0000006   726.63877  0.235  0.167 5.169  0.000   -    0.4874293 0.0000017   726.66269  0.145  0.213 3.829  0.000   -  
OGLE-LMC-RRLYR-03315 18.663 19.118  0.3648793 0.0000010  2166.53430  0.199  0.209 5.100  0.000   -    0.4899650 0.0000041  2166.40688  0.095  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03414 18.798 19.261  0.3479563 0.0000010  2166.68778  0.249  0.210 5.048  0.000   -    0.4678335 0.0000023  2166.49814  0.209  0.155 4.318  0.000   -  
OGLE-LMC-RRLYR-03423 18.774 19.228  0.3629116 0.0000009  2166.60785  0.262  0.193 5.090  0.089 3.098  0.4878202 0.0000022  2166.79722  0.194  0.175 3.570  0.126 1.793
OGLE-LMC-RRLYR-03468 18.740 19.198  0.3744909 0.0000005   726.62092  0.267  0.234 5.013  0.084 2.781  0.5026415 0.0000013   726.58525  0.191  0.163 3.698  0.000   -  
OGLE-LMC-RRLYR-03498 18.811 19.606  0.3782716 0.0000010  2166.59917  0.276  0.222 4.990  0.000   -    0.5071560 0.0000042  2166.64008  0.119  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03510 18.788 19.301  0.3767513 0.0000005   726.47444  0.234  0.189 5.088  0.000   -    0.5056398 0.0000014   726.79745  0.144  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03520 19.403 20.298  0.3508127 0.0000010   726.66101  0.221  0.183 5.348  0.000   -    0.4717578 0.0000018   726.43107  0.190  0.361 3.959  0.000   -  
OGLE-LMC-RRLYR-03524 18.543 19.047  0.4336058 0.0000013  2166.57704  0.233  0.196 5.495  0.000   -    0.5812722 0.0000096  2166.49521  0.063  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03532 18.822 19.314  0.3623688 0.0000009  2166.66825  0.263  0.145 5.000  0.000   -    0.4866989 0.0000053  2166.80446  0.093  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03545 18.702 19.216  0.3933226 0.0000008  2166.67778  0.244  0.193 5.292  0.077 3.589  0.5276204 0.0000023  2166.74122  0.179  0.139 4.066  0.000   -  
OGLE-LMC-RRLYR-03557 18.864 19.421  0.3620764 0.0000010  2166.78836  0.237  0.165 5.186  0.000   -    0.4863346 0.0000021  2166.82328  0.215  0.210 4.078  0.000   -  
OGLE-LMC-RRLYR-03562 18.847 19.223  0.3656870 0.0000005   726.47680  0.274  0.158 5.015  0.000   -    0.4909818 0.0000014   726.33935  0.144  0.224 3.598  0.000   -  
OGLE-LMC-RRLYR-03565 18.781 19.274  0.3589806 0.0000010  2166.83966  0.234  0.175 5.668  0.000   -    0.4826991 0.0000019  2166.54855  0.220  0.207 4.051  0.000   -  
OGLE-LMC-RRLYR-03584 18.888 19.202  0.3578583 0.0000005   726.49734  0.246  0.156 4.934  0.000   -    0.4809243 0.0000013   726.38935  0.168  0.160 4.120  0.000   -  
OGLE-LMC-RRLYR-03617 18.904 19.443  0.3564462 0.0000010  2166.65611  0.257  0.177 5.164  0.000   -    0.4791063 0.0000022  2166.71337  0.202  0.211 4.258  0.000   -  
OGLE-LMC-RRLYR-03640 18.873 19.382  0.3619478 0.0000006   726.48859  0.241  0.124 4.871  0.081 4.034  0.4856605 0.0000023   726.68671  0.123  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03675 18.847 19.278  0.3553324 0.0000008  2166.60375  0.265  0.144 5.441  0.000   -    0.4775929 0.0000033  2166.49648  0.121  0.202 3.876  0.000   -  
OGLE-LMC-RRLYR-03728 18.995 19.574  0.3607473 0.0000015  2166.55507  0.198  0.000   -    0.150 3.009  0.4846044 0.0000092  2166.81807  0.073  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03739 18.618 19.107  0.3519473 0.0000009  2166.62076  0.256  0.185 5.215  0.093 3.086  0.4734571 0.0000018  2166.69499  0.236  0.200 4.263  0.000   -  
OGLE-LMC-RRLYR-03751 19.040 19.395  0.3498150 0.0000010  2166.77067  0.282  0.172 5.145  0.000   -    0.4704419 0.0000021  2166.74486  0.215  0.260 4.020  0.000   -  
OGLE-LMC-RRLYR-03753 18.995 19.475  0.3526920 0.0000006   726.48397  0.242  0.140 5.503  0.000   -    0.4742001 0.0000037   726.34085  0.059  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03768 18.575 19.004  0.3968490 0.0000008  2166.66780  0.259  0.213 5.231  0.000   -    0.5324496 0.0000030  2166.77948  0.139  0.161 4.774  0.000   -  
OGLE-LMC-RRLYR-03852 18.847 19.224  0.3587562 0.0000011  2166.65172  0.211  0.114 5.337  0.118 3.489  0.4824234 0.0000028  2166.71059  0.163  0.000   -    0.000   -  
OGLE-LMC-RRLYR-03973 18.739 19.230  0.3524429 0.0000013  2166.88515  0.183  0.000   -    0.121 2.919  0.4737728 0.0000027  2166.74349  0.166  0.170 3.829  0.000   -  
OGLE-LMC-RRLYR-03975 18.876 19.376  0.3387914 0.0000011  2166.71791  0.247  0.178 5.232  0.000   -    0.4564449 0.0000017  2166.70731  0.278  0.234 4.196  0.000   -  
OGLE-LMC-RRLYR-03998 18.931 19.450  0.3564452 0.0000010  2166.56655  0.229  0.000   -    0.145 3.489  0.4789395 0.0000028  2166.89814  0.150  0.190 4.207  0.009   -  
OGLE-LMC-RRLYR-04009 18.820 19.305  0.3513669 0.0000008  2166.87695  0.242  0.190 4.836  0.016   -    0.4726312 0.0000022  2166.83477  0.187  0.260 4.056  0.000   -  
OGLE-LMC-RRLYR-04032 18.842 19.303  0.3418013 0.0000009  2166.91015  0.240  0.156 5.163  0.098 5.014  0.4601848 0.0000016  2166.83631  0.249  0.217 4.074  0.000   -  
OGLE-LMC-RRLYR-04042 18.949 19.451  0.3904101 0.0000006   726.78168  0.270  0.191 5.358  0.104 3.351  0.5237859 0.0000020   726.71282  0.141  0.276 4.370  0.000   -  
OGLE-LMC-RRLYR-04069 18.831 19.343  0.3672726 0.0000011  2166.86008  0.262  0.269 5.039  0.000   -    0.4934320 0.0000019  2166.63689  0.250  0.241 4.306  0.000   -  
OGLE-LMC-RRLYR-04127 18.518 19.051  0.3665602 0.0000012  2166.70620  0.216  0.168 5.103  0.005   -    0.4925671 0.0000027  2166.81153  0.164  0.196 3.840  0.000   -  
OGLE-LMC-RRLYR-04138 19.097 19.682  0.3603414 0.0000013  2166.81754  0.260  0.177 5.208  0.000   -    0.4840346 0.0000065  2166.88824  0.091  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04155 18.708 19.193  0.3889302 0.0000010  2166.84302  0.288  0.155 5.331  0.083 3.235  0.5214753 0.0000052  2166.44788  0.119  0.267 4.010  0.000   -  
OGLE-LMC-RRLYR-04173 18.825 19.319  0.3709934 0.0000010  2166.57287  0.260  0.203 5.084  0.083 3.239  0.4979927 0.0000025  2166.66205  0.201  0.234 4.152  0.033   -  
OGLE-LMC-RRLYR-04186 18.766 19.198  0.3668948 0.0000011  2166.64581  0.276  0.279 5.275  0.000   -    0.4930733 0.0000021  2166.68961  0.267  0.283 4.123  0.000   -  
OGLE-LMC-RRLYR-04222 18.707 19.171  0.3648722 0.0000006   726.71721  0.224  0.155 4.881  0.000   -    0.4899737 0.0000018   726.39533  0.104  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04279 18.885 19.391  0.3482152 0.0000013  2166.70814  0.270  0.123 4.933  0.000   -    0.4685626 0.0000052  2166.66158  0.120  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04327 18.641 19.251  0.4067492 0.0000006   726.80225  0.240  0.241 4.975  0.074 3.431  0.5454155 0.0000019   726.65360  0.145  0.157 4.299  0.000   -  
OGLE-LMC-RRLYR-04346 18.785 19.172  0.3683454 0.0000005   466.64988  0.270  0.278 5.190  0.000   -    0.4949743 0.0000010   466.37512  0.240  0.209 4.164  0.004   -  
OGLE-LMC-RRLYR-04354 18.807 19.204  0.3656002 0.0000004   466.45393  0.279  0.193 5.298  0.069 3.765  0.4909795 0.0000010   466.62219  0.193  0.192 4.031  0.000   -  
OGLE-LMC-RRLYR-04386 18.773 18.976  0.3648127 0.0000005   465.57770  0.249  0.185 5.112  0.000   -    0.4903298 0.0000009   465.75273  0.249  0.275 3.965  0.124 1.957
OGLE-LMC-RRLYR-04398 18.590 19.197  0.4349095 0.0000041   726.56006  0.111  0.000   -    0.227 2.091  0.5828112 0.0000012   726.23971  0.372  0.384 4.034  0.221 1.778
OGLE-LMC-RRLYR-04414 18.736 19.149  0.3584949 0.0000007   465.75258  0.238  0.226 5.292  0.000   -    0.4816959 0.0000028   465.41319  0.160  0.310 4.844  0.000   -  
OGLE-LMC-RRLYR-04419 18.766 19.194  0.3620534 0.0000005   465.60277  0.256  0.240 5.108  0.084 2.991  0.4863252 0.0000013   465.63080  0.175  0.117 4.084  0.005   -  
OGLE-LMC-RRLYR-04443 18.703 19.035  0.3620098 0.0000005   465.59059  0.257  0.259 5.090  0.000   -    0.4864454 0.0000012   465.66716  0.195  0.240 4.043  0.000   -  
OGLE-LMC-RRLYR-04467 18.223 18.832  0.3602574 0.0000008   465.43744  0.161  0.000   -    0.000   -    0.4838551 0.0000037   465.68190  0.050  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04491 19.172 19.709  0.3595044 0.0000010  2166.59499  0.274  0.180 5.113  0.000   -    0.4831727 0.0000032  2166.80821  0.200  0.128 4.428  0.001   -  
OGLE-LMC-RRLYR-04512 18.729 19.176  0.3563506 0.0000004   465.45166  0.252  0.177 5.077  0.000   -    0.4785922 0.0000011   465.32290  0.190  0.278 4.196  0.000   -  
OGLE-LMC-RRLYR-04517 18.699 18.954  0.3614695 0.0000004   465.65279  0.223  0.116 5.377  0.073 3.921  0.4854298 0.0000024   465.42276  0.077  0.179 3.829  0.000   -  
OGLE-LMC-RRLYR-04531 17.414 18.233  0.3437927 0.0000007   726.66220  0.065  0.164 5.066  0.000   -    0.4628057 0.0000011   726.43107  0.063  0.235 4.155  0.000   -  
OGLE-LMC-RRLYR-04544 18.761 19.222  0.3593971 0.0000018  2291.47107  0.235  0.000   -    0.000   -    0.4826070 0.0000029  2291.47295  0.179  0.424 4.139  0.000   -  
OGLE-LMC-RRLYR-04582 18.820 19.245  0.3703225 0.0000004   465.62826  0.261  0.167 5.356  0.000   -    0.4975163 0.0000014   465.60866  0.149  0.144 4.247  0.000   -  
OGLE-LMC-RRLYR-04595 18.740 19.204  0.3604139 0.0000005   465.56472  0.246  0.223 5.046  0.082 3.439  0.4845671 0.0000008   465.75171  0.249  0.240 3.991  0.000   -  
OGLE-LMC-RRLYR-04603 18.741 19.255  0.3674074 0.0000009  2166.88442  0.276  0.304 5.190  0.135 3.956  0.4935154 0.0000021  2166.56855  0.192  0.145 3.538  0.007   -  
OGLE-LMC-RRLYR-04607 18.781 19.252  0.3617534 0.0000004   465.64250  0.234  0.164 5.369  0.000   -    0.4859394 0.0000015   465.61955  0.121  0.179 4.266  0.000   -  
OGLE-LMC-RRLYR-04636 18.730 19.129  0.3436645 0.0000009  2166.60565  0.227  0.203 5.089  0.135 2.488  0.4626373 0.0000016  2166.48335  0.275  0.283 4.362  0.000   -  
OGLE-LMC-RRLYR-04637 18.816 19.325  0.3988210 0.0000004   465.71389  0.306  0.291 5.107  0.086 3.129  0.5345134 0.0000016   465.64304  0.166  0.204 4.507  0.000   -  
OGLE-LMC-RRLYR-04643 18.702    -    0.3605884 0.0000024  2166.80471  0.241  0.190 4.048  0.000   -    0.4844985 0.0000082  2166.88427  0.118  0.031   -    0.095   -  
OGLE-LMC-RRLYR-04648 18.845 19.269  0.3556394 0.0000004   465.68645  0.252  0.175 5.115  0.106 3.709  0.4779061 0.0000009   465.65469  0.206  0.287 3.877  0.002   -  
OGLE-LMC-RRLYR-04652 18.874 19.306  0.3526820 0.0000004   726.51625  0.225  0.171 5.278  0.136 3.552  0.4741953 0.0000022   726.71664  0.099  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04661 19.167 19.607  0.3626526 0.0000006   726.55422  0.230  0.155 5.012  0.083 3.514  0.4870600 0.0000027   726.42071  0.095  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04675 18.709 19.130  0.3589733 0.0000004   726.66683  0.228  0.134 4.765  0.000   -    0.4822922 0.0000039   726.34661  0.050  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04686 18.652 19.100  0.3808475 0.0000010  2166.84453  0.265  0.221 5.230  0.101 3.210  0.5115770 0.0000024  2166.69309  0.173  0.165 4.192  0.000   -  
OGLE-LMC-RRLYR-04688 18.877    -    0.3679131 0.0000021  2166.88447  0.232  0.000   -    0.000   -    0.4941383 0.0000048  2166.61386  0.189  0.282 3.931  0.000   -  
OGLE-LMC-RRLYR-04699 18.970 19.451  0.3430795 0.0000004   465.72193  0.244  0.234 4.859  0.095 3.197  0.4619357 0.0000007   465.56978  0.255  0.270 4.186  0.005   -  
OGLE-LMC-RRLYR-04726 18.723 19.187  0.3603011 0.0000009  2166.56027  0.247  0.190 5.185  0.000   -    0.4839302 0.0000026  2166.55336  0.146  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04761 18.873 19.216  0.3718072 0.0000005   726.73454  0.250  0.174 5.104  0.083 3.867  0.4992481 0.0000016   726.55377  0.149  0.000   -    0.180 4.174
OGLE-LMC-RRLYR-04777 18.657 19.148  0.3520472 0.0000005   465.63529  0.219  0.214 5.314  0.000   -    0.4737813 0.0000009   465.72764  0.224  0.214 4.218  0.000   -  
OGLE-LMC-RRLYR-04824 18.451 18.753  0.3460888 0.0000005   726.69119  0.161  0.185 5.006  0.000   -    0.4656592 0.0000012   726.42887  0.136  0.179 4.365  0.000   -  
OGLE-LMC-RRLYR-04825 18.905 19.340  0.3604046 0.0000010  2166.62729  0.261  0.164 4.915  0.000   -    0.4844566 0.0000022  2166.47040  0.240  0.225 4.029  0.000   -  
OGLE-LMC-RRLYR-04856 18.972 19.529  0.3614270 0.0000006   726.61275  0.250  0.155 5.107  0.000   -    0.4855401 0.0000022   726.76369  0.126  0.185 3.958  0.007   -  
OGLE-LMC-RRLYR-04870 18.718 19.222  0.4003953 0.0000009  2166.66303  0.263  0.192 5.074  0.088 3.605  0.5367677 0.0000053  2166.76595  0.088  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04872 18.592 19.317  0.3445296 0.0000006   726.75302  0.195  0.256 5.220  0.122 2.549  0.4638367 0.0000011   726.53989  0.175  0.245 4.447  0.000   -  
OGLE-LMC-RRLYR-04873 18.933 19.497  0.3674887 0.0000006   465.45684  0.246  0.215 5.262  0.000   -    0.4935978 0.0000016   465.58219  0.179  0.182 3.589  0.000   -  
OGLE-LMC-RRLYR-04882 18.888 19.329  0.3677933 0.0000011  2166.87075  0.267  0.144 5.135  0.000   -    0.4938834 0.0000028  2166.84219  0.222  0.162 4.356  0.000   -  
OGLE-LMC-RRLYR-04893 18.636 19.098  0.3556486 0.0000008  2166.73615  0.250  0.207 4.939  0.000   -    0.4780280 0.0000028  2166.63292  0.133  0.184 3.766  0.000   -  
OGLE-LMC-RRLYR-04932 18.839 19.360  0.3811323 0.0000006   726.59608  0.248  0.163 5.033  0.000   -    0.5109280 0.0000029   726.75478  0.100  0.225 3.746  0.000   -  
OGLE-LMC-RRLYR-04944 18.921 19.296  0.3457803 0.0000004   465.52858  0.216  0.130 5.080  0.000   -    0.4656523 0.0000008   465.65702  0.230  0.253 4.103  0.076 2.556
OGLE-LMC-RRLYR-04967 18.738 19.194  0.4016301 0.0000006   726.71731  0.253  0.188 5.168  0.123 3.565  0.5386152 0.0000032   726.66399  0.092  0.000   -    0.000   -  
OGLE-LMC-RRLYR-04968 18.835 19.320  0.3536480 0.0000004   465.64492  0.271  0.211 5.063  0.103 3.668  0.4753916 0.0000009   465.43770  0.247  0.226 4.245  0.000   -  
OGLE-LMC-RRLYR-05005 18.535 19.230  0.3493982 0.0000005   726.78778  0.170  0.136 5.025  0.000   -    0.4701483 0.0000010   726.77419  0.147  0.166 4.074  0.000   -  
OGLE-LMC-RRLYR-05016 18.825 19.365  0.3595922 0.0000004   465.64764  0.241  0.212 5.175  0.000   -    0.4832946 0.0000009   465.54550  0.223  0.224 4.022  0.000   -  
OGLE-LMC-RRLYR-05020 18.794 19.232  0.3505043 0.0000010  2166.88148  0.266  0.158 5.542  0.008   -    0.4713944 0.0000029  2166.72259  0.146  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05025 18.925 19.314  0.3516847 0.0000005   726.79998  0.252  0.232 5.402  0.000   -    0.4731491 0.0000012   726.56890  0.194  0.140 4.130  0.000   -  
OGLE-LMC-RRLYR-05082 19.035 19.580  0.3583358 0.0000009  2166.73499  0.263  0.218 5.500  0.115 4.074  0.4813905 0.0000028  2166.69634  0.156  0.255 4.357  0.222 3.299
OGLE-LMC-RRLYR-05143 18.507 18.982  0.3918820 0.0000007  2166.54281  0.265  0.179 5.056  0.072 3.230  0.5247920 0.0000050  2166.59702  0.071  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05169 18.790 19.245  0.3470221 0.0000010  2166.68278  0.247  0.188 5.191  0.000   -    0.4671460 0.0000016  2166.74456  0.236  0.227 4.127  0.000   -  
OGLE-LMC-RRLYR-05190 18.782 19.220  0.3591097 0.0000004   465.61290  0.247  0.137 5.055  0.005   -    0.4823821 0.0000014   465.60012  0.144  0.177 4.054  0.000   -  
OGLE-LMC-RRLYR-05207 18.661 19.240  0.3663554 0.0000005   726.67401  0.224  0.247 4.982  0.083 3.788  0.4920712 0.0000013   726.53275  0.152  0.169 3.501  0.000   -  
OGLE-LMC-RRLYR-05238 18.877 19.533  0.3855124 0.0000011  2166.74170  0.274  0.264 4.866  0.000   -    0.5168991 0.0000045  2166.70460  0.126  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05239 18.810 19.215  0.3530723 0.0000009  2166.64122  0.239  0.186 5.206  0.122 3.392  0.4747633 0.0000019  2166.80360  0.258  0.203 4.073  0.000   -  
OGLE-LMC-RRLYR-05272 18.816 19.315  0.3601218 0.0000010  2166.85962  0.274  0.181 5.054  0.000   -    0.4840424 0.0000023  2166.52676  0.191  0.173 4.301  0.000   -  
OGLE-LMC-RRLYR-05300 18.997 19.639  0.3654979 0.0000004   726.47651  0.249  0.122 5.317  0.000   -    0.4911687 0.0000026   726.74119  0.088  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05318 18.766 19.258  0.3625243 0.0000009  2166.64170  0.244  0.232 5.237  0.000   -    0.4873148 0.0000020  2166.61844  0.199  0.234 4.197  0.012   -  
OGLE-LMC-RRLYR-05349 18.807 19.347  0.3550196 0.0000009  2166.78248  0.259  0.210 4.959  0.000   -    0.4769751 0.0000021  2166.88801  0.178  0.274 4.351  0.001   -  
OGLE-LMC-RRLYR-05364 18.949 19.380  0.3530054 0.0000004   465.55515  0.236  0.143 5.226  0.088 3.566  0.4744947 0.0000013   465.75179  0.143  0.127 4.305  0.000   -  
OGLE-LMC-RRLYR-05401 19.211 20.005  0.3597381 0.0000015  2166.58785  0.258  0.272 5.120  0.000   -    0.4834208 0.0000045  2166.48438  0.153  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05434 18.793 19.303  0.3581357 0.0000011  2166.80374  0.253  0.115 4.988  0.078 4.241  0.4809460 0.0000050  2166.60818  0.106  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05455 18.931 19.416  0.3478998 0.0000010  2166.80208  0.236  0.000   -    0.000   -    0.4680173 0.0000053  2166.72840  0.088  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05456 18.546 19.126  0.3521823 0.0000009  2166.58107  0.188  0.185 5.108  0.114 3.030  0.4735445 0.0000020  2166.72871  0.163  0.207 4.285  0.000   -  
OGLE-LMC-RRLYR-05501 18.723 19.204  0.3683880 0.0000009  2166.75504  0.255  0.112 5.411  0.000   -    0.4945325 0.0000065  2166.43631  0.061  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05517 18.850 19.243  0.3493381 0.0000004   726.44873  0.249  0.179 5.224  0.000   -    0.4696117 0.0000013   726.50572  0.151  0.226 3.804  0.000   -  
OGLE-LMC-RRLYR-05531 18.522 18.912  0.3620333 0.0000005   726.47415  0.200  0.105 4.673  0.075 3.948  0.4865999 0.0000033   726.49810  0.050  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05580 18.915 19.241  0.3615539 0.0000004   726.60500  0.276  0.155 4.952  0.000   -    0.4855254 0.0000017   726.32699  0.150  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05602 18.887 19.375  0.3461952 0.0000008  2166.78887  0.243  0.102 4.919  0.109 4.189  0.4656346 0.0000037  2166.55056  0.102  0.336 4.006  0.228 2.646
OGLE-LMC-RRLYR-05666 19.249 19.826  0.3541542 0.0000007   726.58783  0.266  0.149 5.029  0.000   -    0.4760718 0.0000015   726.61180  0.216  0.000   -    0.164 0.720
OGLE-LMC-RRLYR-05677 18.804 19.290  0.3589884 0.0000008  2166.64981  0.281  0.224 4.853  0.000   -    0.4821234 0.0000030  2166.46960  0.149  0.191 4.683  0.000   -  
OGLE-LMC-RRLYR-05701 18.946 19.469  0.3574724 0.0000010  2166.77100  0.275  0.184 5.067  0.000   -    0.4800859 0.0000059  2166.64059  0.097  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05708 18.893 19.315  0.3506885 0.0000007   726.78986  0.241  0.174 4.954  0.000   -    0.4716248 0.0000013   726.54274  0.218  0.182 4.313  0.000   -  
OGLE-LMC-RRLYR-05767 18.842 19.400  0.3618804 0.0000010  2166.65796  0.259  0.228 5.381  0.000   -    0.4866493 0.0000018  2166.57749  0.254  0.303 4.344  0.000   -  
OGLE-LMC-RRLYR-05805 19.031 19.505  0.3513378 0.0000005   726.58447  0.275  0.201 5.260  0.098 2.974  0.4724991 0.0000010   726.44095  0.249  0.247 3.884  0.000   -  
OGLE-LMC-RRLYR-05850 19.067 19.654  0.3459651 0.0000006   726.66800  0.221  0.000   -    0.000   -    0.4655565 0.0000028   726.37530  0.098  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05855 18.850 19.286  0.3657198 0.0000006   726.52993  0.218  0.149 5.078  0.000   -    0.4911468 0.0000030   726.53682  0.082  0.000   -    0.000   -  
OGLE-LMC-RRLYR-05901 18.825 19.302  0.3451021 0.0000005   726.47805  0.222  0.164 4.987  0.000   -    0.4642468 0.0000011   726.39505  0.165  0.181 4.259  0.125 2.644
OGLE-LMC-RRLYR-05959 18.785 19.362  0.3842256 0.0000010  2166.88005  0.273  0.236 5.017  0.070 3.379  0.5150409 0.0000034  2166.66621  0.145  0.223 4.491  0.000   -  
OGLE-LMC-RRLYR-05973 18.907 19.413  0.3547115 0.0000010  2166.71610  0.261  0.226 4.928  0.000   -    0.4769704 0.0000017  2166.65139  0.249  0.175 4.176  0.000   -  
