OGLE-LMC-ACEP-062  17.162 17.659   1.0590929 0.0000005  2187.23196  0.769  0.449 4.183  0.277 2.025
OGLE-LMC-ACEP-063  18.013 18.756   0.8930306 0.0000012  2187.44348  0.534  0.398 4.333  0.270 2.011
OGLE-LMC-ACEP-064  17.011 17.619   1.3574685 0.0000009  2186.54497  0.837  0.525 4.359  0.363 2.570
OGLE-LMC-ACEP-065  17.041 17.508   1.3215432 0.0000003   725.78028  0.888  0.548 4.614  0.324 2.782
OGLE-LMC-ACEP-066  17.585 18.233   1.0400730 0.0000011  2187.05793  0.570  0.406 4.317  0.331 2.278
OGLE-LMC-ACEP-067  17.786 18.451   0.8209206 0.0000006  2168.84504  0.629  0.340 4.156  0.293 1.786
OGLE-LMC-ACEP-068  18.265 18.809   0.6256447 0.0000004  2194.18981  0.746  0.482 4.226  0.384 2.445
OGLE-LMC-ACEP-069  16.823 17.460   1.5384361 0.0000013  2187.17159  0.674  0.513 4.613  0.327 2.815
OGLE-LMC-ACEP-072  17.038 17.535   1.0482162 0.0000005  2176.90937  0.901  0.445 4.287  0.327 2.156
OGLE-LMC-ACEP-073  16.781 17.396   1.4650553 0.0000013  2186.60279  0.799  0.547 4.443  0.356 2.664
OGLE-LMC-ACEP-074  16.889 17.551   1.5332247 0.0000037  2186.78969  0.322  0.393 4.574  0.177 3.026
OGLE-LMC-ACEP-075  17.876 18.490   0.6920857 0.0000011  2177.49965  0.328  0.288 4.160  0.250 1.774
OGLE-LMC-ACEP-076  17.032 17.671   1.5818249 0.0000018  2186.29793  0.563  0.480 4.653  0.294 3.057
OGLE-LMC-ACEP-077  17.459 18.099   1.1224977 0.0000027  2187.66068  0.312  0.346 4.360  0.204 2.529
OGLE-LMC-ACEP-079  17.149 17.634   1.1551702 0.0000006  2176.92756  0.932  0.497 4.397  0.367 2.450
OGLE-LMC-ACEP-080  17.336 17.997   1.0574863 0.0000023  2176.84786  0.307  0.302 4.319  0.181 2.363
OGLE-LMC-ACEP-081  17.917 18.504   0.8008377 0.0000011  2194.39949  0.503  0.357 4.278  0.269 2.071
