OGLE-LMC-T2CEP-045 13.729 14.787  63.3863391 0.2348420  2148.64483  0.115  0.164 3.447  0.356 2.920
OGLE-LMC-T2CEP-046 15.547 16.415  14.7437956 0.0017651  2162.69705  0.476  0.254 5.896  0.041 5.926
OGLE-LMC-T2CEP-047 16.616 17.536   7.2862123 0.0001009   723.50042  0.116  0.133 0.450  0.000   -  
OGLE-LMC-T2CEP-048 17.824 18.392   1.4454298 0.0000026  2166.29658  0.687  0.403 4.306  0.172 0.900
OGLE-LMC-T2CEP-049 17.130 17.703   3.2352751 0.0000132   723.91243  0.361  0.245 5.346  0.096 4.416
OGLE-LMC-T2CEP-050 14.964 15.661  34.7483438 0.0044555   713.64755  0.177  0.312 5.721  0.055 5.274
OGLE-LMC-T2CEP-051 14.569 15.440  40.6063997 0.0097614   720.05675  0.186  0.087 1.895  0.034 2.888
OGLE-LMC-T2CEP-052 16.395 16.861   4.6879253 0.0000710  2164.81082  0.160  0.130 5.155  0.003   -  
OGLE-LMC-T2CEP-053 18.044 18.620   1.0430007 0.0000009  2167.14877  0.756  0.460 4.890  0.208 3.357
OGLE-LMC-T2CEP-054 16.337 17.295   9.9251446 0.0002936  2162.58574  0.237  0.124 1.426  0.067 1.686
OGLE-LMC-T2CEP-055 14.262 15.078  41.0053024 0.0097859  2129.25136  0.428  0.240 5.676  0.065 4.877
OGLE-LMC-T2CEP-056 16.677 17.654   7.2896382 0.0000983   452.87968  0.124  0.122 0.369  0.001   -  
OGLE-LMC-T2CEP-057 15.749 16.707  16.6320415 0.0002462  2159.16741  0.836  0.054 0.062  0.059 3.158
OGLE-LMC-T2CEP-058 15.511 16.594  21.4829509 0.0010661  2167.45398  0.874  0.188 6.088  0.051 4.913
OGLE-LMC-T2CEP-059 15.643 16.606  16.7360908 0.0002773  2151.64345  0.868  0.068 0.005  0.056 3.307
OGLE-LMC-T2CEP-060 18.096 18.685   1.2365975 0.0000027  2166.68942  0.597  0.284 4.471  0.068 4.344
OGLE-LMC-T2CEP-061 18.018 18.588   1.1815124 0.0000012   457.30501  0.406  0.187 4.548  0.060 3.583
OGLE-LMC-T2CEP-062 17.338 18.490   6.0466764 0.0001148   453.31305  0.093  0.081 6.009  0.000   -  
OGLE-LMC-T2CEP-063 16.662 17.553   6.9245800 0.0002028  2165.50032  0.122  0.131 6.223  0.026 4.502
OGLE-LMC-T2CEP-064 17.514 18.151   2.1278906 0.0000027  2167.00843  0.609  0.237 5.248  0.119 3.511
OGLE-LMC-T2CEP-065 14.699 15.611  35.0549398 0.0079629   455.17514  0.138  0.100 3.965  0.043 1.162
OGLE-LMC-T2CEP-066 16.111 17.091  13.1092508 0.0004056  2158.38145  0.479  0.126 1.997  0.086 2.595
OGLE-LMC-T2CEP-067 13.825 14.627  48.2317051 0.0093285   442.94273  0.358  0.085 4.675  0.111 1.085
OGLE-LMC-T2CEP-068 17.671 18.264   1.6093007 0.0000017   456.51294  0.395  0.234 4.884  0.125 1.307
OGLE-LMC-T2CEP-069 18.372 18.919   1.0212542 0.0000026   457.21815  0.303  0.241 5.643  0.053 4.453
OGLE-LMC-T2CEP-070 15.644 16.490  15.4377950 0.0001525  2155.81995  0.867  0.207 6.187  0.094 3.847
OGLE-LMC-T2CEP-071 17.872 18.382   1.1521638 0.0000008   457.43379  0.589  0.322 4.584  0.109 2.492
OGLE-LMC-T2CEP-072 15.873 16.836  14.5137944 0.0013313  2166.62283  0.398  0.008 3.114  0.042 3.064
